WHO_code,WHO_label,PCU_code,PCU_label,THCC_distance,PCU_distance,specific,values 
P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,P52.5,Subarachnoid ( nontraumatic ) haemorrhage of fetus and newborn,0,2,0,Subarachnoid (
P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,P52.5,Subarachnoid ( nontraumatic ) haemorrhage of fetus and newborn,0,2,1, 
P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,P52.5,Subarachnoid ( nontraumatic ) haemorrhage of fetus and newborn,0,2,0,nontraumatic
P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,P52.5,Subarachnoid ( nontraumatic ) haemorrhage of fetus and newborn,0,2,1, 
P52.5,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,P52.5,Subarachnoid ( nontraumatic ) haemorrhage of fetus and newborn,0,2,0,) haemorrhage of fetus and newborn
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,0,Cerebellar 
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,-1,(
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,1, ( 
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,0,nontraumatic
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,1, 
P52.6,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,P52.6,Cerebellar  ( nontraumatic ) and posterior fossa haemorrhage of fetus and newborn,0,3,0,) and posterior fossa haemorrhage of fetus and newborn
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,0,Other intracranial 
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,-1,(
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,1,[ 
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,0,nontraumatic
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,-1,)
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,1, ]
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,0, haemorrhage
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,-1,s
P52.8,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,P52.8,Other intracranial [ nontraumatic ] haemorrhage of fetus and newborn,1,5,0, of fetus and newborn
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,0,Intracranial 
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,-1,(
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,1,[ 
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,0,nontraumatic
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,-1,)
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,1, ]
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,0, haemorrhage of fetus and newborn
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,-1,","
P52.9,"Intracranial (nontraumatic) haemorrhage of fetus and newborn, unspecified",P52.9,Intracranial [ nontraumatic ] haemorrhage of fetus and newborn unspecified,0,5,0, unspecified
P54.0,Neonatal haematemesis,P54.0,Neonatal haematemesis,0,0,0,Neonatal haematemesis
P54.1,Neonatal melaena,P54.1,Neonatal melaena,0,0,0,Neonatal melaena
P54.2,Neonatal rectal haemorrhage,P54.2,Neonatal rectal haemorrhage,0,0,0,Neonatal rectal haemorrhage
P54.3,Other neonatal gastrointestinal haemorrhage,P54.3,Other neonatal gastrointestinal haemorrhage,1,0,0,Other neonatal gastrointestinal haemorrhage
P54.4,Neonatal adrenal haemorrhage,P54.4,Neonatal adrenal haemorrhages,0,1,0,Neonatal adrenal haemorrhage
P54.4,Neonatal adrenal haemorrhage,P54.4,Neonatal adrenal haemorrhages,0,1,1,s
P54.5,Neonatal cutaneous haemorrhage,P54.5,Neonatal cutaneous haemorrhage,0,0,0,Neonatal cutaneous haemorrhage
P54.6,Neonatal vaginal haemorrhage,P54.6,Neonatal vaginal haemorrhage,0,0,0,Neonatal vaginal haemorrhage
P54.8,Other specified neonatal haemorrhages,P54.8,Other specified neonatal haemorrhages,0,0,0,Other specified neonatal haemorrhages
P54.9,"Neonatal haemorrhage, unspecified",P54.9,Neonatal haemorrhage unspecified,0,1,0,Neonatal haemorrhage
P54.9,"Neonatal haemorrhage, unspecified",P54.9,Neonatal haemorrhage unspecified,0,1,-1,","
P54.9,"Neonatal haemorrhage, unspecified",P54.9,Neonatal haemorrhage unspecified,0,1,0, unspecified
P55.0,Rh isoimmunization of fetus and newborn,P55.0,Rh isoimmunization of fetus and newborn,0,0,0,Rh isoimmunization of fetus and newborn
P55.1,ABO isoimmunization of fetus and newborn,P55.1,ABO isoimmunization of fetus and newborn,0,0,0,ABO isoimmunization of fetus and newborn
P55.8,Other haemolytic diseases of fetus and newborn,P55.8,Other haemolytic diseases of fetus and newborn,0,0,0,Other haemolytic diseases of fetus and newborn
P55.9,"Haemolytic disease of fetus and newborn, unspecified",P55.9,Haemolytic disease of fetus and newborn unspecified,2,1,0,Haemolytic disease of fetus and newborn
P55.9,"Haemolytic disease of fetus and newborn, unspecified",P55.9,Haemolytic disease of fetus and newborn unspecified,2,1,-1,","
P55.9,"Haemolytic disease of fetus and newborn, unspecified",P55.9,Haemolytic disease of fetus and newborn unspecified,2,1,0, unspecified
P56.0,Hydrops fetalis due to isoimmunization,P56.0,Hydrops fetalls due to isoimmunization,0,1,0,Hydrops fetal
P56.0,Hydrops fetalis due to isoimmunization,P56.0,Hydrops fetalls due to isoimmunization,0,1,-1,i
P56.0,Hydrops fetalis due to isoimmunization,P56.0,Hydrops fetalls due to isoimmunization,0,1,1,l
P56.0,Hydrops fetalis due to isoimmunization,P56.0,Hydrops fetalls due to isoimmunization,0,1,0,s due to isoimmunization
P56.9,Hydrops fetalis due to other and unspecified haemolytic disease,P56.9,Hydrops fetalls due to other and unspecified haemolytic disease,0,1,0,Hydrops fetal
P56.9,Hydrops fetalis due to other and unspecified haemolytic disease,P56.9,Hydrops fetalls due to other and unspecified haemolytic disease,0,1,-1,i
P56.9,Hydrops fetalis due to other and unspecified haemolytic disease,P56.9,Hydrops fetalls due to other and unspecified haemolytic disease,0,1,1,l
P56.9,Hydrops fetalis due to other and unspecified haemolytic disease,P56.9,Hydrops fetalls due to other and unspecified haemolytic disease,0,1,0,s due to other and unspecified haemolytic disease
P57.0,Kernicterus due to isoimmunization,P57.0,Kernicterus due to isoimmunization,0,0,0,Kernicterus due to isoimmunization
P57.8,Other specified kernicterus,P57.8,Other specified kernicterus,0,0,0,Other specified kernicterus
P57.9,"Kernicterus, unspecified",P57.9,Kernicterus unspecified,0,1,0,Kernicterus
P57.9,"Kernicterus, unspecified",P57.9,Kernicterus unspecified,0,1,-1,","
P57.9,"Kernicterus, unspecified",P57.9,Kernicterus unspecified,0,1,0, unspecified
P58.0,Neonatal jaundice due to bruising,P58.0,Neonatal jaundice due to bruising,0,0,0,Neonatal jaundice due to bruising
P58.1,Neonatal jaundice due to bleeding,P58.1,Neonatal jaundice due to bleeding,0,0,0,Neonatal jaundice due to bleeding
P58.2,Neonatal jaundice due to infection,P58.2,Neonatal jaundice due to infection,0,0,0,Neonatal jaundice due to infection
P58.3,Neonatal jaundice due to polycythaemia,P58.3,Neonatal jaundice due to polycythaemia,0,0,0,Neonatal jaundice due to polycythaemia
P58.4,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn,P58.4,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn,0,0,0,Neonatal jaundice due to drugs or toxins transmitted from mother or given to newborn
P58.5,Neonatal jaundice due to swallowed maternal blood,P58.5,Neonatal jaundice due to swallowed maternal blood,0,0,0,Neonatal jaundice due to swallowed maternal blood
P58.8,Neonatal jaundice due to other specified excessive haemolysis,P58.8,Neonatal jaundice due to other specified excessive haemolysis,0,0,0,Neonatal jaundice due to other specified excessive haemolysis
P58.9,"Neonatal jaundice due to excessive haemolysis, unspecified",P58.9,Neonatal jaundice due to excessive haemolysis unspecified,1,1,0,Neonatal jaundice due to excessive haemolysis
P58.9,"Neonatal jaundice due to excessive haemolysis, unspecified",P58.9,Neonatal jaundice due to excessive haemolysis unspecified,1,1,-1,","
P58.9,"Neonatal jaundice due to excessive haemolysis, unspecified",P58.9,Neonatal jaundice due to excessive haemolysis unspecified,1,1,0, unspecified
P59.0,Neonatal jaundice associated with preterm delivery,P59.0,Neonatal jaundice associated with preterm delivery,0,0,0,Neonatal jaundice associated with preterm delivery
P59.1,Inspissated bile syndrome,P59.1,Inspissated bile syndrome,0,0,0,Inspissated bile syndrome
P59.2,Neonatal jaundice from other and unspecified hepatocellular damage,P59.2,Neonatal jaundice from other and unspecified hepatocellular damage,0,0,0,Neonatal jaundice from other and unspecified hepatocellular damage
P59.3,Neonatal jaundice from breast milk inhibitor,P59.3,Neonatal jaundice from breast milk inhibitor,0,0,0,Neonatal jaundice from breast milk inhibitor
P59.8,Neonatal jaundice from other specified causes,P59.8,Neonatal jaundice from other specified causes,0,0,0,Neonatal jaundice from other specified causes
P59.9,"Neonatal jaundice, unspecified",P59.9,Neonatal jaundice unspecified,0,1,0,Neonatal jaundice
P59.9,"Neonatal jaundice, unspecified",P59.9,Neonatal jaundice unspecified,0,1,-1,","
P59.9,"Neonatal jaundice, unspecified",P59.9,Neonatal jaundice unspecified,0,1,0, unspecified
P61.0,Transient neonatal thrombocytopenia,P61.0,Transient neonatal thrombocytopenia,0,0,0,Transient neonatal thrombocytopenia
P61.1,Polycythaemia neonatorum,P61.1,Polycythaemia neonatorum,0,0,0,Polycythaemia neonatorum
P61.2,Anaemia of prematurity,P61.2,Anaemia of prematurity,0,0,0,Anaemia of prematurity
P61.3,Congenital anaemia from fetal blood loss,P61.3,Congenital anaemia from fetal blood loss,0,0,0,Congenital anaemia from fetal blood loss
P61.4,"Other congenital anaemias, not elsewhere classified",P61.4,Other congenital anaemias not elsewhere classified,0,1,0,Other congenital anaemias
P61.4,"Other congenital anaemias, not elsewhere classified",P61.4,Other congenital anaemias not elsewhere classified,0,1,-1,","
P61.4,"Other congenital anaemias, not elsewhere classified",P61.4,Other congenital anaemias not elsewhere classified,0,1,0, not elsewhere classified
P61.5,Transient neonatal neutropenia,P61.5,Transient neonatal neutropenia,0,0,0,Transient neonatal neutropenia
P61.6,Other transient neonatal disorders of coagulation,P61.6,Other transient neonatal disorders of coagulation,0,0,0,Other transient neonatal disorders of coagulation
P61.8,Other specified perinatal haematological disorders,P61.8,Other specified perinatal haematological disorders,0,0,0,Other specified perinatal haematological disorders
P61.9,"Perinatal haematological disorder, unspecified",P61.9,Perinatal haematological disordersunspecified,1,2,0,Perinatal haematological disorder
P61.9,"Perinatal haematological disorder, unspecified",P61.9,Perinatal haematological disordersunspecified,1,2,-1,", "
P61.9,"Perinatal haematological disorder, unspecified",P61.9,Perinatal haematological disordersunspecified,1,2,1,s
P61.9,"Perinatal haematological disorder, unspecified",P61.9,Perinatal haematological disordersunspecified,1,2,0,unspecified
P70.0,Syndrome of infant of mother with gestational diabetes,P70.0,Syndrome of infant of mother with gestational diabetes,0,0,0,Syndrome of infant of mother with gestational diabetes
P70.1,Syndrome of infant of a diabetic mother,P70.1,Syndrome of infant of a diabetic mother,0,0,0,Syndrome of infant of a diabetic mother
P70.2,Neonatal diabetes mellitus,P70.2,Neonatal diabetes mellitus,0,0,0,Neonatal diabetes mellitus
P70.3,Iatrogenic neonatal hypoglycaemia,P70.3,Iatrogenic neonatal hypoglycaemia,0,0,0,Iatrogenic neonatal hypoglycaemia
P70.4,Other neonatal hypoglycaemia,P70.4,Other neonatal hypoglycaemia,0,0,0,Other neonatal hypoglycaemia
P70.8,Other transitory disorders of carbohydrate metabolism of fetus and newborn,P70.8,Other transitory disorders of carbohydrate metabolism of fetus and newborn,0,0,0,Other transitory disorders of carbohydrate metabolism of fetus and newborn
P70.9,"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified",P70.9,Transitory disorder of carbohydrate metabolism of fetus and newborn unspecified,0,1,0,Transitory disorder of carbohydrate metabolism of fetus and newborn
P70.9,"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified",P70.9,Transitory disorder of carbohydrate metabolism of fetus and newborn unspecified,0,1,-1,","
P70.9,"Transitory disorder of carbohydrate metabolism of fetus and newborn, unspecified",P70.9,Transitory disorder of carbohydrate metabolism of fetus and newborn unspecified,0,1,0, unspecified
P71.0,Cow milk hypocalcaemia in newborn,P71.0,Cow's milk hypocalcaemia in newborn,2,2,0,Cow
P71.0,Cow milk hypocalcaemia in newborn,P71.0,Cow's milk hypocalcaemia in newborn,2,2,1,'s
P71.0,Cow milk hypocalcaemia in newborn,P71.0,Cow's milk hypocalcaemia in newborn,2,2,0, milk hypocalcaemia in newborn
